F1,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020
4727,3643392,111,40.68635,-73.93246,1,69,45,2,58,0.91,225
33307,28953234,111,40.69001,-73.95202,1,65,47,2,33,2.3,359
33959,29548163,111,40.70288,-73.9195,1,62,49,2,24,1.85,0
2338,1300950,111,40.68846,-73.97567,1,115,49,2,82,3.11,0
34317,29838125,111,40.68921,-73.95035,1,65,49,2,30,2.31,348
32931,28564157,111,40.69316,-73.90445,1,65,50,2,36,2.42,354
13373,11020841,111,40.68366,-73.94607,1,75,51,2,142,3.27,311
31496,27192747,111,40.69074,-73.94298,1,55,51,2,40,2.44,353
1467,712260,111,40.68344,-73.9933,1,210,53,2,79,0.91,73
21332,18587083,111,40.71529,-73.93972,1,215,54,2,4,0.13,241
29893,25379780,111,40.67384,-73.97743,1,150,57,2,49,2.68,0
4691,3617498,111,40.65554,-73.96046,1,80,61,2,130,2.03,290
7765,6385039,111,40.68473,-73.946,1,52,61,2,140,2.99,304
32005,27650083,111,40.69197,-73.93872,1,55,61,2,42,2.63,310
2218,1167269,111,40.72806,-73.95593,1,97,63,2,17,0.22,167
7400,6062060,111,40.67975,-73.97666,1,200,66,2,9,0.18,288
1539,747538,111,40.67652,-73.9614,1,97,66,2,187,4.15,344
3366,2193945,111,40.68775,-73.9521,1,80,69,2,163,2.36,318
26803,22282513,111,40.69049,-73.93262,1,65,70,2,33,1.41,342
6926,5502282,111,40.71074,-73.95429,1,95,73,2,210,3.84,312
1685,805218,111,40.73159,-73.95048,1,86,77,2,39,0.46,263
1973,972426,111,40.71149,-73.94504,1,98,80,2,7,0.09,282
2052,1030254,111,40.69449,-73.91156,1,55,80,2,70,0.87,306
26683,22230375,111,40.64351,-74.01848,1,100,85,2,1,0.05,218
21127,18394653,111,40.65062,-73.93487,1,55,85,2,36,1.21,339
25377,21589992,111,40.70443,-73.93039,1,65,86,2,87,3.56,334
7366,6027345,111,40.68242,-73.94774,1,45,87,2,307,5.5,334
29451,24913445,111,40.70269,-73.91778,1,65,95,2,35,1.97,315
9524,7789408,111,40.70468,-73.91683,1,47,99,2,4,0.09,252
23700,20426726,111,40.63488,-73.89015,1,75,103,2,58,2.07,26
30649,26297402,111,40.67713,-73.95219,1,75,107,2,26,1.49,226
31096,26784754,111,40.63986,-74.01064,1,58,107,2,15,0.94,246
33767,29370077,111,40.67685,-73.93653,1,55,110,2,35,2.64,12
16390,13766130,111,40.70854,-73.96242,1,85,110,2,134,3.24,312
14056,11902812,111,40.70518,-73.92165,1,65,111,2,68,1.91,80
31095,26784504,111,40.63985,-74.01094,1,68,111,2,11,0.66,251
29187,24626621,111,40.67357,-73.95467,1,99,115,2,77,3.98,163
14617,12537157,111,40.69758,-73.93493,1,50,116,2,112,2.55,245
26686,22231557,111,40.72092,-73.96122,1,70,120,2,45,1.91,125
10032,8224368,111,40.7043,-73.92719,1,120,121,2,85,1.75,244
26685,22231453,111,40.71917,-73.96079,1,60,122,2,92,3.9,0
12864,10281054,111,40.69288,-73.90831,1,69,123,2,56,1.17,0
18239,15581948,111,40.67688,-73.97602,1,100,123,2,157,4.14,0
11133,9230523,111,40.6569,-73.95703,1,50,129,2,38,0.93,247
21561,18791570,111,40.66458,-73.98722,1,53,130,2,90,3.02,84
10760,8914649,111,40.70544,-73.91993,1,95,132,2,26,0.53,48
17175,14403574,111,40.69467,-73.93113,1,67,133,2,114,2.83,10
30271,25893395,111,40.69585,-73.90967,1,60,135,2,13,0.77,17
1583,767562,111,40.69254,-73.91092,1,45,139,2,85,0.99,281
33145,28779353,111,40.69276,-73.92966,1,70,141,2,81,5.59,43
2459,1404355,111,40.69063,-73.94534,1,75,142,2,36,0.53,15
21765,18960386,111,40.69091,-73.93667,1,39,146,2,74,2.44,249
8676,7091014,111,40.66664,-73.99348,1,80,146,2,18,0.46,339
21713,18911893,111,40.68704,-73.95565,1,65,146,2,4,1.18,344
17811,15116599,111,40.68237,-73.92258,1,68,148,2,110,3.24,158
7695,6336834,111,40.70841,-73.95497,1,84,152,2,200,3.65,312
17134,14355431,111,40.67333,-73.8872,1,40,153,2,103,2.63,63
31643,27338033,111,40.70055,-73.93024,1,56,155,2,39,2.48,0
33275,28919815,111,40.66234,-73.94661,1,50,155,2,2,0.14,365
6997,5588253,111,40.70945,-73.95491,1,60,164,2,39,0.86,280
32790,28405083,111,40.71601,-73.95985,1,500,165,2,5,0.36,41
30517,26140709,111,40.68644,-73.91554,1,36,176,2,2,0.12,365
29954,25468554,111,40.68674,-73.9151,1,36,176,2,7,0.38,365
2400,1347126,111,40.69774,-73.97076,1,65,177,2,26,0.34,0
9002,7391230,111,40.71058,-73.9672,1,80,177,2,79,1.58,76
1495,726465,111,40.71927,-73.95591,1,129,177,2,129,1.57,187
1909,919491,111,40.67665,-73.97925,1,70,178,2,175,2.14,0
28126,23535279,111,40.68993,-73.95287,1,99,185,2,9,0.45,0
34175,29729573,111,40.68269,-73.94712,1,45,185,2,39,3.43,59
25617,21723666,111,40.65553,-73.93642,1,75,185,2,17,0.69,270
22189,19278895,111,40.68203,-73.92472,1,100,186,2,13,0.44,153
21907,19071374,111,40.70114,-73.91763,1,70,186,2,1,0.03,179
35400,30445539,111,40.71218,-73.9363,1,55,187,2,8,0.7,161
32542,28159221,111,40.68563,-73.92193,1,99,188,2,32,2.11,179
33545,29161516,111,40.69854,-73.91086,1,70,189,2,50,4.49,139
6545,5028478,111,40.65308,-73.95109,1,100,189,2,75,1.3,172
33227,28889141,111,40.57646,-73.96641,1,65,191,2,11,0.79,0
32991,28625897,111,40.6676,-73.90954,1,75,191,2,41,2.83,0
34430,29909077,111,40.6614,-73.93867,1,110,191,2,4,0.31,172
29856,25343141,111,40.63149,-73.95704,1,60,191,2,13,0.7,175
35587,30561918,111,40.64954,-74.00166,1,65,192,2,3,1.32,177
23945,20634950,111,40.72992,-73.96,1,200,192,2,12,0.45,178
20818,18077560,111,40.68535,-73.96492,1,80,193,2,40,1.27,46
27150,22483942,111,40.70093,-73.91864,1,69,196,2,28,1.21,93
22659,19653899,111,40.62676,-74.0078,1,69,196,2,1,0.06,179
33990,29588528,111,40.67717,-73.91161,1,55,197,2,38,2.89,9
34044,29630056,111,40.64767,-73.96236,1,75,197,2,17,1.28,165
35329,30421742,111,40.71043,-73.96505,1,90,198,2,51,4.24,136
9718,7929441,111,40.71268,-73.96676,1,105,198,2,257,5.0,155
11411,9434495,111,40.62186,-73.95347,1,58,198,2,70,1.46,168
23570,20303322,111,40.6421,-73.98171,1,66,200,2,20,0.71,152
31576,27275273,111,40.69286,-73.92661,1,69,201,2,14,0.89,37
15027,12951417,111,40.69024,-73.92197,1,65,201,2,90,2.11,162
7225,5849386,111,40.68638,-73.91368,1,69,202,2,167,2.95,53
26839,22303956,111,40.72857,-73.95688,1,175,202,2,90,3.86,223
27835,23191484,111,40.68261,-73.95187,1,75,203,2,32,1.54,74
18740,16085817,111,40.65563,-74.00197,1,73,203,2,15,0.46,162
25615,21722921,111,40.73399,-73.95542,1,60,203,2,46,2.35,168
27441,22767004,111,40.65892,-73.98386,1,45,204,2,28,1.32,0
29426,24885715,111,40.68187,-73.87985,1,99,204,2,66,3.54,339
25253,21505666,111,40.68,-73.90447,1,36,205,2,75,2.95,248
27773,23109329,111,40.6897,-73.96535,1,90,206,2,37,1.81,0
14815,12763721,111,40.65886,-73.91919,1,50,206,2,171,3.92,0
29799,25288759,111,40.69416,-73.95522,1,65,206,2,25,1.34,347
26244,22009620,111,40.65046,-73.93633,1,85,207,2,37,1.57,0
6030,4691130,111,40.67489,-73.97963,1,70,207,2,120,2.24,218
18367,15733832,111,40.68955,-73.95117,1,59,209,2,220,5.87,41
26246,22010257,111,40.65318,-73.96253,1,75,211,2,8,0.33,0
18169,15498370,111,40.67453,-73.94537,1,50,211,2,131,3.44,0
5895,4604991,111,40.70007,-73.94338,1,75,211,2,246,4.44,107
4397,3318859,111,40.73535,-73.9565,1,69,211,2,25,0.43,121
17388,14685187,111,40.684,-73.96368,1,130,211,2,17,1.46,156
17926,15238184,111,40.6883,-73.90596,1,39,211,2,113,2.92,159
18590,15956780,111,40.59744,-73.96964,1,40,211,2,9,0.24,303
34763,30111883,111,40.69356,-73.94537,1,80,211,2,25,2.02,308
15612,13316028,111,40.72446,-73.95235,1,120,212,2,10,0.24,0
22790,19743334,111,40.70997,-73.94902,1,114,213,2,56,1.95,344
29048,24472398,111,40.66623,-73.99267,1,60,214,2,62,3.12,161
33088,28721018,111,40.61051,-73.95508,1,99,215,2,10,0.69,0
13233,10790350,111,40.66323,-73.98117,1,87,215,2,128,2.79,0
23646,20379446,111,40.69445,-73.93828,1,85,218,2,11,0.4,122
29025,24430682,111,40.7118,-73.96344,1,89,219,2,33,2.0,86
15289,13114237,111,40.72536,-73.95712,1,81,220,2,146,3.44,0
33296,28940952,111,40.69246,-73.95863,1,48,221,2,76,5.29,7
17401,14696542,111,40.69918,-73.94513,1,60,223,2,180,4.52,0
26563,22175513,111,40.67096,-73.95261,1,85,223,2,49,2.33,96
21039,18308486,111,40.69531,-73.93276,1,180,226,2,40,1.26,92
19743,16795503,111,40.69228,-73.91399,1,33,226,2,107,3.14,334
32041,27678634,111,40.66872,-73.95343,1,43,227,2,88,5.74,91
32328,27956646,111,40.61349,-73.94896,1,79,227,2,15,1.08,176
21914,19073637,111,40.66744,-73.98798,1,80,228,2,70,2.32,140
34198,29753642,111,40.68261,-73.99097,1,50,230,2,6,0.58,0
9175,7541249,111,40.67758,-73.98519,1,59,230,2,103,2.0,0
3820,2640467,111,40.67265,-73.9485,1,65,231,2,58,0.85,114
19091,16314267,111,40.68194,-73.90956,1,57,235,2,151,4.24,0
27721,23071774,111,40.71043,-73.95575,1,94,237,2,73,3.48,157
3661,2464673,111,40.70669,-73.93578,1,100,238,2,16,0.23,0
5203,4053471,111,40.72607,-73.95103,1,65,238,2,27,0.43,157
32049,27682748,111,40.64599,-73.95986,1,50,239,2,9,1.5,53
17933,15250033,111,40.65985,-73.95725,1,125,242,2,32,0.9,154
25194,21471540,111,40.70031,-73.92848,1,25,245,2,35,1.43,121
1479,718761,111,40.70985,-73.9452,1,146,255,2,8,0.1,97
3118,2028178,111,40.71491,-73.94864,1,85,257,2,8,0.12,355
15886,13489789,111,40.69285,-73.92849,1,50,258,2,56,2.24,0
32484,28109059,111,40.67613,-73.94578,1,59,259,2,32,2.44,24
25909,21864653,111,40.6588,-73.99097,1,50,261,2,64,2.64,313
31864,27528267,111,40.69038,-73.93101,1,79,264,2,69,4.36,154
18077,15423923,111,40.60948,-73.95803,1,39,265,2,80,2.12,122
27993,23377961,111,40.61204,-73.95501,1,99,266,2,31,1.45,0
20138,17316053,111,40.67559,-73.94523,1,40,269,2,8,0.24,126
20066,17238536,111,40.68355,-73.9397,1,80,270,2,47,1.39,78
33787,29391852,111,40.69552,-73.91165,1,65,270,2,26,1.88,157
19483,16534157,111,40.62066,-73.95378,1,58,273,2,65,1.82,171
28125,23535132,111,40.69167,-73.95381,1,77,275,2,8,0.38,90
8797,7206060,111,40.70093,-73.92375,1,90,275,2,15,0.3,90
23687,20417878,111,40.67061,-73.93151,1,38,276,2,113,4.06,13
25690,21755710,111,40.67322,-73.91018,1,49,276,2,43,1.83,33
29869,25350617,111,40.69492,-73.97154,1,75,276,2,18,1.04,86
13274,10847901,111,40.60729,-74.00117,1,68,279,2,39,0.97,0
18847,16171868,111,40.69587,-73.93407,1,65,279,2,42,1.15,70
35346,30429625,111,40.61964,-74.02518,1,55,279,2,8,0.71,90
34575,29994675,111,40.67773,-73.90865,1,40,279,2,11,1.49,359
10473,8643360,111,40.677,-73.97115,1,115,280,2,37,0.73,0
35521,30525488,111,40.70877,-73.96617,1,150,280,2,7,0.58,51
2225,1175400,111,40.71374,-73.94642,1,102,280,2,50,0.65,162
33997,29596175,111,40.7156,-73.95233,1,150,281,2,7,0.53,0
11699,9603803,111,40.68777,-73.9387,1,30,281,2,9,0.19,68
30388,26031698,111,40.69374,-73.92645,1,149,281,2,10,0.57,90
4092,2976105,111,40.67479,-73.95722,1,60,282,2,2,0.04,83
16910,14137639,111,40.69572,-73.9293,1,85,282,2,3,0.08,83
24066,20703786,111,40.63524,-73.94158,1,55,282,2,27,1.55,84
35217,30390975,111,40.7189,-73.96416,1,88,283,2,7,0.69,0
33241,28896237,111,40.65358,-73.94965,1,99,284,2,20,1.41,63
26684,22231328,111,40.69216,-73.96011,1,275,284,2,20,0.85,65
21199,18470545,111,40.67238,-73.91488,1,49,285,2,54,1.77,67
21877,19055440,111,40.69628,-73.93068,1,43,285,2,88,2.9,72
23103,19946195,111,40.67677,-73.97954,1,97,286,2,62,2.24,60
28576,23934000,111,40.64293,-73.96863,1,50,286,2,82,4.0,60
31051,26749932,111,40.70761,-73.95337,1,130,286,2,13,0.78,81
28138,23545432,111,40.68603,-73.92267,1,42,288,2,20,0.93,29
29694,25165611,111,40.69317,-73.93003,1,45,289,2,66,3.64,0
30170,25798517,111,40.70117,-73.92545,1,50,289,2,60,3.64,16
18075,15423725,111,40.65087,-73.96467,1,65,290,2,81,2.13,0
23941,20631204,111,40.68539,-73.93638,1,67,290,2,23,0.84,63
25417,21610946,111,40.67411,-73.96532,1,75,291,2,73,2.93,67
13422,11096801,111,40.67415,-73.9163,1,49,291,2,129,2.94,71
26371,22075971,111,40.71684,-73.9451,1,57,291,2,44,3.07,74
15577,13294325,111,40.69389,-73.9512,1,56,291,2,49,1.55,162
13871,11659008,111,40.63052,-73.92181,1,34,292,2,109,3.17,80
29823,25310497,111,40.69275,-73.95574,1,60,292,2,48,2.59,348
22703,19686426,111,40.70932,-73.93489,1,60,293,2,45,1.92,12
33849,29459784,111,40.71194,-73.9668,1,60,293,2,47,3.48,66
32432,28054901,111,40.69371,-73.94449,1,55,293,2,57,4.37,86
26564,22175928,111,40.68502,-73.87547,1,45,294,2,32,1.34,0
9586,7834765,111,40.69218,-73.96127,1,90,294,2,45,1.46,34
20040,17211583,111,40.69796,-73.92409,1,55,294,2,104,3.04,71
8209,6732446,111,40.71676,-73.9439,1,70,295,2,111,2.05,37
21277,18543400,111,40.69502,-73.93984,1,60,295,2,56,1.81,75
28875,24276835,111,40.67559,-73.99943,1,80,295,2,34,1.69,173
3369,2196271,111,40.69972,-73.92244,1,55,295,2,1,0.09,208
13110,10595000,111,40.6668,-73.97713,1,110,296,2,60,1.28,0
9224,7574757,111,40.68366,-73.9247,1,69,296,2,203,3.84,10
8787,7202612,111,40.71279,-73.96037,1,90,296,2,290,5.43,22
7757,6377669,111,40.68541,-73.91211,1,53,296,2,59,1.07,62
18939,16229583,111,40.67705,-74.01436,1,85,296,2,84,2.36,65
17939,15255254,111,40.72342,-73.94838,1,99,296,2,44,1.14,74
23957,20640353,111,40.70942,-73.94897,1,105,296,2,65,2.37,339
2460,1404510,111,40.6918,-73.94673,1,95,297,2,49,0.67,38
8190,6717544,111,40.61625,-73.9916,1,50,297,2,24,2.11,80
17069,14282491,111,40.70383,-73.94295,1,53,298,2,41,1.03,48
7738,6364807,111,40.6861,-73.91241,1,60,298,2,77,1.39,62
16448,13810048,111,40.69677,-73.93027,1,46,298,2,137,3.34,68
18736,16085088,111,40.62876,-73.92203,1,34,298,2,104,2.97,76
31031,26741585,111,40.67077,-73.98969,1,52,298,2,79,5.24,145
31791,27472111,111,40.69383,-73.92068,1,35,299,2,65,4.18,25
17521,14821603,111,40.70033,-73.93127,1,55,299,2,131,3.37,27
22363,19407781,111,40.6834,-73.92035,1,69,299,2,75,2.51,61
33554,29174021,111,40.68605,-73.94528,1,41,299,2,30,2.3,71
13814,11604885,111,40.70357,-73.93444,1,69,299,2,85,2.14,136
29822,25310404,111,40.69314,-73.9571,1,60,299,2,39,2.1,348
18992,16259441,111,40.71311,-73.95332,1,70,300,2,66,1.85,18
31398,27079735,111,40.70917,-73.93513,1,50,300,2,37,2.3,52
24262,20844580,111,40.7069,-73.95372,1,55,300,2,80,3.02,59
10349,8522395,111,40.68793,-73.92179,1,39,300,2,62,1.23,160
25996,21908850,111,40.71924,-73.94145,1,150,301,2,10,0.48,0
6581,5054397,111,40.68951,-73.95524,1,65,301,2,14,0.25,63
10694,8847542,111,40.68769,-73.91377,1,55,301,2,218,4.43,64
22279,19346860,111,40.6493,-73.94547,1,75,301,2,39,1.31,149
15570,13291508,111,40.65549,-73.98111,1,55,302,2,34,1.41,0
30411,26050423,111,40.69615,-73.93302,1,60,303,2,17,0.95,0
25653,21738084,111,40.71417,-73.93767,1,60,303,2,96,3.86,0
24844,21253486,111,40.68863,-73.91887,1,40,303,2,28,1.2,43
18253,15603347,111,40.67855,-74.00075,1,79,304,2,82,2.16,60
34222,29766259,111,40.62461,-74.0297,1,68,304,2,13,1.02,79
22954,19848191,111,40.66611,-73.93708,1,90,305,2,45,1.56,69
30098,25677687,111,40.71021,-73.95563,1,66,306,2,6,0.33,0
24277,20857866,111,40.64108,-73.96378,1,75,306,2,34,1.28,2
1570,762015,111,40.70022,-73.93032,1,103,306,2,62,0.93,83
21734,18931423,111,40.6497,-73.94754,1,70,307,2,94,3.09,0
29620,25077481,111,40.68791,-73.92256,1,45,308,2,80,4.23,59
10454,8624104,111,40.65336,-73.95305,1,50,308,2,4,0.43,278
33509,29132459,111,40.68257,-73.97139,1,45,310,2,3,0.45,73
24432,20982257,111,40.64434,-73.94635,1,53,311,2,4,0.16,54
12500,10018963,111,40.6824,-73.98824,1,35,311,2,126,2.71,64
27138,22479926,111,40.71239,-73.95098,1,90,313,2,30,1.33,0
18554,15928351,111,40.70852,-73.94849,1,77,313,2,15,0.56,30
29697,25167654,111,40.68942,-73.90918,1,78,313,2,69,3.7,46
21104,18374647,111,40.68064,-73.9463,1,187,313,2,43,2.6,65
7016,5606308,111,40.71061,-73.96764,1,99,314,2,51,0.93,167
17416,14713599,111,40.70774,-73.94819,1,120,315,2,176,4.44,37
18393,15773388,111,40.70809,-73.9519,1,70,315,2,129,3.53,65
29621,25078650,111,40.6882,-73.94444,1,70,317,2,15,0.8,1
4323,3248671,111,40.71207,-73.95077,1,65,319,2,167,2.54,63
3032,1970017,111,40.71367,-73.95673,1,89,320,2,36,0.57,103
29897,25383265,111,40.70578,-73.94324,1,69,321,2,53,3.01,68
17496,14800184,111,40.69063,-73.93947,1,67,321,2,98,2.47,78
32514,28133914,111,40.6814,-73.94975,1,85,321,2,30,1.96,229
24521,21029678,111,40.73465,-73.95314,1,65,322,2,42,1.6,69
4051,2924834,111,40.71416,-73.9488,1,80,326,2,71,1.05,0
7467,6131606,111,40.68875,-73.92377,1,38,326,2,54,1.07,160
3314,2149954,111,40.6966,-73.93072,1,99,327,2,8,0.21,32
32714,28337493,111,40.71551,-73.96057,1,95,327,2,9,0.6,37
29984,25489254,111,40.70382,-73.92683,1,65,328,2,7,0.38,0
4827,3735483,111,40.68732,-73.94058,1,55,328,2,41,0.96,0
25032,21365379,111,40.72205,-73.94229,1,150,329,2,5,0.19,0
3923,2760968,111,40.71614,-73.96134,1,80,329,2,379,5.57,17
31495,27192502,111,40.68991,-73.91179,1,50,330,2,36,2.34,139
23324,20121617,111,40.6495,-73.9643,1,60,331,2,2,0.07,0
23171,19996712,111,40.6758,-73.9415,1,80,331,2,9,0.48,0
24146,20761244,111,40.7112,-73.95886,1,95,332,2,24,0.88,0
30625,26259541,111,40.70937,-73.94113,1,94,332,2,25,1.46,0
30872,26532680,111,40.69309,-73.97238,1,70,332,2,49,3.01,0
34348,29860810,111,40.70774,-73.9445,1,100,332,2,32,2.53,30
32614,28227966,111,40.65925,-73.89396,1,32,332,2,74,4.94,36
6679,5194812,111,40.68755,-73.91856,1,60,332,2,87,1.6,60
33365,28992002,111,40.68589,-73.91422,1,55,333,2,15,1.09,0
35460,30484485,111,40.68269,-73.92749,1,75,334,2,1,0.75,26
29090,24523422,111,40.63532,-73.94924,1,36,335,2,1,0.06,0
26661,22214974,111,40.63338,-73.94753,1,39,335,2,7,0.37,0
13009,10478526,111,40.64953,-74.00011,1,49,335,2,10,0.24,23
20954,18226037,111,40.68697,-73.9615,1,75,337,2,18,0.59,10
24909,21291783,111,40.71528,-73.95365,1,55,339,2,155,6.09,12
35044,30314761,111,40.6188,-73.95417,1,49,339,2,12,1.07,60
15377,13168677,111,40.68445,-73.97168,1,95,339,2,54,1.27,64
30991,26685314,111,40.71215,-73.94082,1,69,339,2,89,5.19,64
27597,22961758,111,40.60407,-73.95302,1,50,341,2,16,1.11,58
33988,29587811,111,40.71526,-73.94987,1,90,342,2,2,0.18,0
15985,13533366,111,40.69849,-73.923,1,75,342,2,191,4.53,39
29281,24732245,111,40.7016,-73.91533,1,40,343,2,3,0.16,0
23901,20600357,111,40.65108,-73.95417,1,44,343,2,44,1.58,58
35138,30374290,111,40.71115,-73.95825,1,60,344,2,17,1.42,0
20232,17447168,111,40.70818,-73.94952,1,56,345,2,4,0.12,0
24830,21247455,111,40.68639,-73.9202,1,38,346,2,15,0.59,0
35547,30536585,111,40.67441,-73.95235,1,80,347,2,16,1.4,0
19525,16569554,111,40.71681,-73.96296,1,69,348,2,10,0.29,0
34952,30252251,111,40.69051,-73.98398,1,249,348,2,28,2.31,102
34378,29883990,111,40.70956,-73.95305,1,65,349,2,9,0.7,0
31518,27205234,111,40.6969,-73.9114,1,52,349,2,12,0.8,0
34046,29630190,111,40.68602,-73.99023,1,65,350,2,26,1.95,8
33493,29123516,111,40.71954,-73.94329,1,68,350,2,11,0.83,9
16036,13563835,111,40.71072,-73.96131,1,89,350,2,164,3.94,62
9884,8087274,111,40.69542,-73.93258,1,65,351,2,7,0.14,0
34852,30175521,111,40.68234,-73.98129,1,44,352,2,3,0.26,0
22666,19661183,111,40.66388,-73.98786,1,88,352,2,28,0.97,0
29319,24760489,111,40.72179,-73.9447,1,61,352,2,36,1.86,5
16592,13910111,111,40.69283,-73.90961,1,41,353,2,42,1.02,0
29485,24942569,111,40.69833,-73.97087,1,140,353,2,44,2.32,0
16076,13587161,111,40.69123,-73.93599,1,120,353,2,29,0.72,19
28768,24158806,111,40.68215,-73.97002,1,225,354,2,14,0.73,0
20691,17940198,111,40.69471,-73.94406,1,40,354,2,38,1.28,9
33481,29103450,111,40.69156,-73.95307,1,87,355,2,3,0.22,0
28148,23560187,111,40.63255,-73.90742,1,75,355,2,31,1.58,8
31640,27336802,111,40.6889,-73.93733,1,53,356,2,42,2.71,0
24156,20763432,111,40.72056,-73.94118,1,116,356,2,83,3.24,31
28034,23435772,111,40.65281,-73.96581,1,59,357,2,13,0.61,0
24782,21217451,111,40.71783,-73.95036,1,78,357,2,31,1.18,0
28208,23613174,111,40.68892,-73.90495,1,55,358,2,1,0.05,0
29084,24518005,111,40.67535,-73.94992,1,65,358,2,1,0.09,0
35408,30451593,111,40.69539,-73.92267,1,45,359,2,4,0.35,0
28705,24095408,111,40.71952,-73.94165,1,70,359,2,59,2.95,0
35475,30499662,111,40.70922,-73.94255,1,55,360,2,2,0.18,0
30947,26632496,111,40.69032,-73.9871,1,85,360,2,26,1.64,0
21358,18611872,111,40.6948,-73.92253,1,75,360,2,87,2.83,0
32306,27936320,111,40.70488,-73.92521,1,58,361,2,13,0.85,0
21825,19013673,111,40.65871,-73.95263,1,49,361,2,18,0.59,0
8269,6777603,111,40.6987,-73.91578,1,50,361,2,28,0.51,0
29861,25346073,111,40.64117,-74.01248,1,41,361,2,70,3.87,11
32667,28298437,111,40.69469,-73.90786,1,75,362,2,10,0.69,0
27329,22667815,111,40.6901,-73.99523,1,85,362,2,19,0.83,0
17136,14357487,111,40.68796,-73.91991,1,45,362,2,25,0.62,0
33546,29162974,111,40.70247,-73.91409,1,100,363,2,12,1.02,0
30838,26496075,111,40.67478,-73.94418,1,45,363,2,25,1.46,0
19724,16779548,111,40.58906,-73.98245,1,35,363,2,68,1.99,1
16876,14109494,111,40.69591,-73.96284,1,58,364,2,1,0.07,0
35311,30402045,111,40.67896,-73.90892,1,25,364,2,2,0.17,0
29690,25161052,111,40.68813,-73.94045,1,47,364,2,4,0.22,0
21714,18912084,111,40.68707,-73.97345,1,96,364,2,11,0.36,0
18888,16201857,111,40.65202,-73.96325,1,95,364,2,16,0.45,5
4253,3173412,111,40.66638,-73.95229,1,125,364,2,36,0.55,157
5506,4295542,90,40.69276,-73.9963,1,240,28,2,48,0.77,0
5085,3944625,90,40.69417,-73.99443,1,99,45,2,211,3.34,0
20564,17791938,90,40.69253,-73.99249,1,150,292,2,73,2.37,82
29124,24550536,160,40.6971,-73.97316,1,102,358,2,1,0.05,0
11283,9351006,57,40.66447,-73.91743,1,69,26,2,86,1.78,289
32758,28367094,55,40.69238,-73.90361,1,65,7,2,32,2.24,362
33626,29232781,55,40.70644,-73.9193,1,46,15,2,47,3.42,71
5426,4240861,55,40.69108,-73.91443,1,90,15,2,143,2.28,349
35313,30406899,55,40.68583,-73.90985,1,55,15,2,17,1.38,352
1968,962045,55,40.69288,-73.90374,1,62,22,2,344,4.28,0
32699,28317113,55,40.68235,-73.90602,1,55,24,2,52,3.92,308
30384,26026530,55,40.70164,-73.9223,1,90,24,2,21,1.17,335
31268,26937970,55,40.70458,-73.92753,1,95,26,2,37,2.31,345
8278,6784207,55,40.69959,-73.92975,1,64,27,2,51,0.96,187
21569,18794680,55,40.69573,-73.91376,1,65,27,2,24,1.26,348
28355,23733244,55,40.68965,-73.91648,1,130,28,2,36,1.84,0
32760,28367352,55,40.69098,-73.90509,1,65,29,2,35,2.51,351
32934,28564408,55,40.69256,-73.90457,1,65,34,2,33,2.31,356
32500,28129212,55,40.6914,-73.90388,1,40,42,2,31,2.05,318
32666,28298405,55,40.69297,-73.90427,1,65,49,2,35,2.36,355
6072,4716613,55,40.70131,-73.91745,1,90,57,2,8,0.15,363
32933,28564366,55,40.69326,-73.90431,1,50,64,2,36,2.6,333
24467,20999025,55,40.69808,-73.93022,1,60,65,2,93,3.89,307
32652,28284458,55,40.68705,-73.91456,1,75,67,2,106,6.96,278
21927,19085711,55,40.68615,-73.9141,1,36,85,2,9,0.31,365
19154,16337590,55,40.68376,-73.91121,1,50,115,2,5,0.14,238
14231,12095636,55,40.69993,-73.92504,1,90,116,2,6,0.14,357
27533,22877744,55,40.70332,-73.92766,1,38,154,2,21,1.1,231
17177,14406256,55,40.69641,-73.9252,1,111,160,2,20,0.52,363
27241,22575619,55,40.7025,-73.93253,1,69,173,2,24,1.2,242
29521,24968926,55,40.69294,-73.91754,1,75,191,2,56,3.59,80
17209,14448231,55,40.7023,-73.92935,1,99,191,2,28,0.71,166
25859,21839021,55,40.68637,-73.91159,1,53,194,2,24,1.02,172
15025,12950997,55,40.69021,-73.92207,1,79,201,2,70,1.65,164
24715,21177608,55,40.6897,-73.9064,1,48,201,2,46,1.75,179
